2.5264e+007,4.8507e+007,2.5871e+007,2.5871e+006,2.5871e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0394e+007,5.8356e+007,4.2799e+007,4.2799e+006,4.2799e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4083e+007,6.544e+007,5.4975e+007,5.4975e+006,5.4975e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0685e+007,5.8916e+007,4.3761e+007,4.3761e+006,4.3761e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0458e+007,5.848e+007,4.3013e+007,4.3013e+006,4.3013e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.6773e+007,5.1404e+007,3.0851e+007,3.0851e+006,3.0851e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5648e+007,4.9244e+007,2.7139e+007,2.7139e+006,2.7139e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5889e+007,4.9707e+007,2.7933e+007,2.7933e+006,2.7933e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5338e+007,4.8649e+007,2.6115e+007,2.6115e+006,2.6115e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4278e+007,6.5813e+007,5.5617e+007,5.5617e+006,5.5617e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.1676e+007,6.0818e+007,4.7031e+007,4.7031e+006,4.7031e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.9176e+007,5.6018e+007,3.8781e+007,3.8781e+006,3.8781e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5e+007,4.8e+007,2.5e+007,2.5e+006,2.5e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
